date,service,type
"2012-08-17T15:31:55+0000","facebook","post"
"2012-08-17T12:55:47+0000","facebook","post"
"2012-08-17T09:51:37+0000","facebook","post"
"2012-08-17T09:51:31+0000","facebook","post"
"2012-08-17T07:11:37+0000","facebook","post"
"2012-08-17T06:32:56+0000","facebook","post"
"2012-08-17T04:55:12+0000","facebook","post"
"2012-08-17T03:45:09+0000","facebook","post"
"2012-08-16T10:02:07+0000","facebook","post"
"2012-08-16T09:59:50+0000","facebook","post"
"2012-08-16T09:12:38+0000","facebook","post"
"2012-08-16T08:53:13+0000","facebook","post"
"2012-08-16T08:37:56+0000","facebook","post"
"2012-08-16T07:59:46+0000","facebook","post"
"2012-08-16T07:59:35+0000","facebook","post"
"2012-08-16T03:40:43+0000","facebook","post"
"2012-08-16T03:05:15+0000","facebook","post"
"2012-08-16T03:02:10+0000","facebook","post"
"2012-08-14T13:56:39+0000","facebook","post"
"2012-08-12T14:45:30+0000","facebook","post"
"2012-08-10T16:58:49+0000","facebook","post"
"2012-08-10T13:44:36+0000","facebook","post"
"2012-08-10T11:48:37+0000","facebook","post"
"2012-08-10T02:30:54+0000","facebook","post"
"2012-08-09T00:47:27+0000","facebook","post"
"2012-08-09T00:42:29+0000","facebook","post"
"2012-08-09T00:41:32+0000","facebook","post"
"2012-08-08T15:10:18+0000","facebook","post"
"2012-08-05T15:21:48+0000","facebook","post"
"2012-08-03T15:45:26+0000","facebook","post"
"2012-08-03T15:00:12+0000","facebook","post"
"2012-08-03T14:36:41+0000","facebook","post"
"2012-08-02T17:57:27+0000","facebook","post"
"2012-08-02T17:57:04+0000","facebook","post"
"2012-08-02T17:56:40+0000","facebook","post"
"2012-08-02T17:56:04+0000","facebook","post"
"2012-08-02T03:07:12+0000","facebook","post"
"2012-07-30T15:01:33+0000","facebook","post"
"2012-07-30T13:19:45+0000","facebook","post"
"2012-07-29T15:31:19+0000","facebook","post"
"2012-07-26T03:19:39+0000","facebook","post"
"2012-07-25T12:56:30+0000","facebook","post"
"2012-07-25T12:50:28+0000","facebook","post"
"2012-07-25T03:47:14+0000","facebook","post"
"2012-07-25T03:05:39+0000","facebook","post"
"2012-07-24T16:10:35+0000","facebook","post"
"2012-07-24T15:51:31+0000","facebook","post"
"2012-07-24T15:29:42+0000","facebook","post"
"2012-07-23T12:42:32+0000","facebook","post"
"2012-07-22T15:29:39+0000","facebook","post"
"2012-07-19T06:58:44+0000","facebook","post"
"2012-07-19T05:35:33+0000","facebook","post"
"2012-07-18T09:43:53+0000","facebook","post"
"2012-07-18T05:41:31+0000","facebook","post"
"2012-07-18T02:37:46+0000","facebook","post"
"2012-07-18T02:19:31+0000","facebook","post"
"2012-07-17T11:57:55+0000","facebook","post"
"2012-07-16T13:52:07+0000","facebook","post"
"2012-07-14T18:06:26+0000","facebook","post"
"2012-07-13T11:38:30+0000","facebook","post"
"2012-07-12T17:31:00+0000","facebook","post"
"2012-07-12T06:27:24+0000","facebook","post"
"2012-07-12T03:51:30+0000","facebook","post"
"2012-07-10T16:57:59+0000","facebook","post"
"2012-07-07T08:40:10+0000","facebook","post"
"2012-07-07T08:40:00+0000","facebook","post"
"2012-07-07T08:39:25+0000","facebook","post"
"2012-07-07T08:39:14+0000","facebook","post"
"2012-07-07T08:39:02+0000","facebook","post"
"2012-07-07T08:38:17+0000","facebook","post"
"2012-07-04T10:53:29+0000","facebook","post"
"2012-07-02T16:01:20+0000","facebook","post"
"2012-07-01T08:09:46+0000","facebook","post"
"2012-06-29T15:50:49+0000","facebook","post"
"2012-06-29T12:52:13+0000","facebook","post"
"2012-06-27T15:20:46+0000","facebook","post"
"2012-06-27T15:19:47+0000","facebook","post"
"2012-06-27T15:17:24+0000","facebook","post"
"2012-06-27T14:40:12+0000","facebook","post"
"2012-06-27T12:48:26+0000","facebook","post"
"2012-06-26T15:06:21+0000","facebook","post"
"2012-06-26T09:45:11+0000","facebook","post"
"2012-06-25T15:17:29+0000","facebook","post"
"2012-06-23T11:04:56+0000","facebook","post"
"2012-06-23T09:19:45+0000","facebook","post"
"2012-06-21T12:42:08+0000","facebook","post"
"2012-06-21T11:47:03+0000","facebook","post"
"2012-06-21T05:34:35+0000","facebook","post"
"2012-06-15T17:20:03+0000","facebook","post"
"2012-06-14T11:49:55+0000","facebook","post"
"2012-06-14T06:26:02+0000","facebook","post"
"2012-06-13T06:49:53+0000","facebook","post"
"2012-06-12T17:44:42+0000","facebook","post"
"2012-06-12T11:46:39+0000","facebook","post"
"2012-06-11T04:33:14+0000","facebook","post"
"2012-06-09T12:23:58+0000","facebook","post"
"2012-06-08T12:39:56+0000","facebook","post"
"2012-06-08T02:54:41+0000","facebook","post"
"2012-06-07T11:09:24+0000","facebook","post"
"2012-06-06T09:01:47+0000","facebook","post"
"2012-06-05T17:11:58+0000","facebook","post"
"2012-06-03T18:26:44+0000","facebook","post"
"2012-06-01T12:49:11+0000","facebook","post"
"2012-06-01T12:16:57+0000","facebook","post"
"2012-06-01T08:51:54+0000","facebook","post"
"2012-05-31T13:38:19+0000","facebook","post"
"2012-05-30T06:34:33+0000","facebook","post"
"2012-05-29T09:40:26+0000","facebook","post"
"2012-05-28T07:40:00+0000","facebook","post"
"2012-05-25T06:03:22+0000","facebook","post"
"2012-05-25T05:19:29+0000","facebook","post"
"2012-05-24T17:11:52+0000","facebook","post"
"2012-05-23T17:05:45+0000","facebook","post"
"2012-05-23T05:47:56+0000","facebook","post"
"2012-05-23T05:37:24+0000","facebook","post"
"2012-05-22T09:12:48+0000","facebook","post"
"2012-05-22T06:14:05+0000","facebook","post"
"2012-05-21T12:31:08+0000","facebook","post"
"2012-05-21T06:05:35+0000","facebook","post"
"2012-05-20T22:42:02+0000","facebook","post"
"2012-05-18T05:01:25+0000","facebook","post"
"2012-05-17T15:43:13+0000","facebook","post"
"2012-05-17T15:43:08+0000","facebook","post"
"2012-05-17T15:42:28+0000","facebook","post"
"2012-05-17T15:42:03+0000","facebook","post"
"2012-05-17T15:39:59+0000","facebook","post"
"2012-05-17T15:39:29+0000","facebook","post"
"2012-05-17T15:39:16+0000","facebook","post"
"2012-05-17T15:39:03+0000","facebook","post"
"2012-05-17T15:38:53+0000","facebook","post"
"2012-05-17T15:38:33+0000","facebook","post"
"2012-05-17T15:38:29+0000","facebook","post"
"2012-05-17T15:38:11+0000","facebook","post"
"2012-05-17T15:37:55+0000","facebook","post"
"2012-05-17T15:37:41+0000","facebook","post"
"2012-05-17T15:37:23+0000","facebook","post"
"2012-05-17T15:37:20+0000","facebook","post"
"2012-05-17T15:37:13+0000","facebook","post"
"2012-05-17T15:37:09+0000","facebook","post"
"2012-05-17T15:37:04+0000","facebook","post"
"2012-05-17T15:36:56+0000","facebook","post"
"2012-05-17T15:36:45+0000","facebook","post"
"2012-05-17T15:36:23+0000","facebook","post"
"2012-05-17T15:36:20+0000","facebook","post"
"2012-05-17T13:25:36+0000","facebook","post"
"2012-05-17T12:50:26+0000","facebook","post"
"2012-05-17T04:40:37+0000","facebook","post"
"2012-05-16T03:08:55+0000","facebook","post"
"2012-05-15T14:18:02+0000","facebook","post"
"2012-05-14T13:41:41+0000","facebook","post"
"2012-05-14T09:17:09+0000","facebook","post"
"2012-05-14T08:18:01+0000","facebook","post"
"2012-05-14T06:09:59+0000","facebook","post"
"2012-05-14T03:53:36+0000","facebook","post"
"2012-05-13T15:19:34+0000","facebook","post"
"2012-05-13T11:40:56+0000","facebook","post"
"2012-05-12T15:03:01+0000","facebook","post"
"2012-05-12T13:29:41+0000","facebook","post"
"2012-05-12T08:00:01+0000","facebook","post"
"2012-05-11T16:02:14+0000","facebook","post"
"2012-05-11T10:42:51+0000","facebook","post"
"2012-05-11T09:07:26+0000","facebook","post"
"2012-05-10T11:27:55+0000","facebook","post"
"2012-05-10T09:24:07+0000","facebook","post"
"2012-05-10T07:39:55+0000","facebook","post"
"2012-05-10T06:54:57+0000","facebook","post"
"2012-05-10T06:54:27+0000","facebook","post"
"2012-05-10T06:46:09+0000","facebook","post"
"2012-05-10T03:06:38+0000","facebook","post"
"2012-05-09T23:11:37+0000","facebook","post"
"2012-05-09T08:23:28+0000","facebook","post"
"2012-05-09T03:15:06+0000","facebook","post"
"2012-05-07T15:53:43+0000","facebook","post"
"2012-05-07T04:09:00+0000","facebook","post"
"2012-05-06T15:59:08+0000","facebook","post"
"2012-05-06T11:24:26+0000","facebook","post"
"2012-05-06T10:36:28+0000","facebook","post"
"2012-05-06T10:23:32+0000","facebook","post"
"2012-05-06T10:22:02+0000","facebook","post"
"2012-05-06T09:18:58+0000","facebook","post"
"2012-05-06T09:17:58+0000","facebook","post"
"2012-05-06T04:31:57+0000","facebook","post"
"2012-05-06T03:40:13+0000","facebook","post"
"2012-05-06T01:35:38+0000","facebook","post"
"2012-05-05T05:22:22+0000","facebook","post"
"2012-05-05T05:20:56+0000","facebook","post"
"2012-05-05T05:20:07+0000","facebook","post"
"2012-05-05T05:18:12+0000","facebook","post"
"2012-05-05T04:47:39+0000","facebook","post"
"2012-05-05T03:58:27+0000","facebook","post"
"2012-05-05T03:58:27+0000","facebook","post"
"2012-05-05T02:56:01+0000","facebook","post"
"2012-05-03T10:01:50+0000","facebook","post"
"2012-05-03T08:39:50+0000","facebook","post"
"2012-05-03T08:03:11+0000","facebook","post"
"2012-05-02T12:12:10+0000","facebook","post"
"2012-05-02T05:46:40+0000","facebook","post"
"2012-05-01T04:21:59+0000","facebook","post"
"2012-05-01T04:19:59+0000","facebook","post"
"2012-04-29T15:07:50+0000","facebook","post"
"2012-04-28T06:15:23+0000","facebook","post"
"2012-04-27T10:41:21+0000","facebook","post"
"2012-04-27T09:48:20+0000","facebook","post"
"2012-04-27T06:33:22+0000","facebook","post"
"2012-01-01T05:13:10+0000","facebook","post"
"2012-01-01T05:11:27+0000","facebook","post"
"2012-01-01T04:39:10+0000","facebook","post"
"2012-01-01T04:28:52+0000","facebook","post"
"2012-01-01T04:28:52+0000","facebook","post"
"2012-01-01T04:28:51+0000","facebook","post"
"2012-01-01T04:28:50+0000","facebook","post"
"2011-12-31T16:25:40+0000","facebook","post"
"2011-12-31T16:24:27+0000","facebook","post"
"2011-12-31T16:22:36+0000","facebook","post"
"2011-12-31T15:00:26+0000","facebook","post"
"2011-12-31T14:39:52+0000","facebook","post"
"2011-12-31T14:37:01+0000","facebook","post"
"2011-12-31T13:33:53+0000","facebook","post"
"2011-12-31T07:02:22+0000","facebook","post"
"2011-12-31T07:01:43+0000","facebook","post"
"2011-12-31T07:01:15+0000","facebook","post"
"2011-12-31T07:00:31+0000","facebook","post"
"2011-12-31T06:23:54+0000","facebook","post"
"2011-12-31T04:16:48+0000","facebook","post"
"2011-12-31T04:16:10+0000","facebook","post"
"2011-12-31T04:15:38+0000","facebook","post"
"2011-12-31T04:14:28+0000","facebook","post"
"2011-12-31T03:29:40+0000","facebook","post"
"2011-12-31T02:46:47+0000","facebook","post"
"2011-12-31T01:56:35+0000","facebook","post"
"2011-12-31T01:53:35+0000","facebook","post"
"2011-12-31T01:52:08+0000","facebook","post"
"2011-12-31T00:47:21+0000","facebook","post"
"2011-12-30T23:40:01+0000","facebook","post"
"2011-12-30T21:20:24+0000","facebook","post"
"2011-12-30T20:19:34+0000","facebook","post"
"2011-12-30T20:04:47+0000","facebook","post"
"2011-12-30T12:50:47+0000","facebook","post"
"2011-12-30T06:16:28+0000","facebook","post"
"2011-12-29T18:43:32+0000","facebook","post"
"2011-12-29T12:17:14+0000","facebook","post"
"2011-12-29T04:54:14+0000","facebook","post"
"2011-12-28T07:47:29+0000","facebook","post"
"2011-12-27T13:44:21+0000","facebook","post"
"2011-12-27T05:14:41+0000","facebook","post"
"2011-12-26T09:09:08+0000","facebook","post"
"2011-12-24T12:03:02+0000","facebook","post"
"2011-12-24T08:55:17+0000","facebook","post"
"2011-12-24T08:52:22+0000","facebook","post"
"2011-12-24T08:50:56+0000","facebook","post"
"2011-12-23T14:05:23+0000","facebook","post"
"2011-12-22T13:29:37+0000","facebook","post"
"2011-12-22T12:21:32+0000","facebook","post"
"2011-12-22T07:40:18+0000","facebook","post"
"2011-12-22T06:29:26+0000","facebook","post"
"2011-12-22T05:45:56+0000","facebook","post"
"2011-12-21T08:22:07+0000","facebook","post"
"2011-12-21T07:18:27+0000","facebook","post"
"2011-12-21T06:28:17+0000","facebook","post"
"2011-12-21T03:00:44+0000","facebook","post"
"2011-12-20T00:55:37+0000","facebook","post"
"2011-12-19T13:06:32+0000","facebook","post"
"2011-12-19T10:59:37+0000","facebook","post"
"2011-12-19T03:27:25+0000","facebook","post"
"2011-12-18T17:11:05+0000","facebook","post"
"2011-12-16T15:34:05+0000","facebook","post"
"2011-12-16T15:00:25+0000","facebook","post"
"2011-12-16T11:15:21+0000","facebook","post"
"2011-12-16T02:44:18+0000","facebook","post"
"2011-12-16T01:34:12+0000","facebook","post"
"2011-12-16T01:13:10+0000","facebook","post"
"2011-12-15T12:06:30+0000","facebook","post"
"2011-12-15T05:04:15+0000","facebook","post"
"2011-12-15T04:59:23+0000","facebook","post"
"2011-12-14T11:41:13+0000","facebook","post"
"2011-12-14T09:22:08+0000","facebook","post"
"2011-12-12T14:36:38+0000","facebook","post"
"2011-12-12T08:26:11+0000","facebook","post"
"2011-12-10T04:39:32+0000","facebook","post"
"2011-12-09T16:17:58+0000","facebook","post"
"2011-12-09T16:17:53+0000","facebook","post"
"2011-12-09T15:15:09+0000","facebook","post"
"2011-12-09T03:59:07+0000","facebook","post"
"2011-12-08T15:45:27+0000","facebook","post"
"2011-12-08T09:22:50+0000","facebook","post"
"2011-12-07T16:28:57+0000","facebook","post"
"2011-12-07T15:01:31+0000","facebook","post"
"2011-12-07T12:59:23+0000","facebook","post"
"2011-12-07T11:19:30+0000","facebook","post"
"2011-12-07T10:04:26+0000","facebook","post"
"2011-12-07T08:42:03+0000","facebook","post"
"2011-12-07T06:21:49+0000","facebook","post"
"2011-12-07T06:03:58+0000","facebook","post"
"2011-12-07T05:50:21+0000","facebook","post"
"2011-12-07T04:47:48+0000","facebook","post"
"2011-12-07T03:37:01+0000","facebook","post"
"2011-12-06T15:18:54+0000","facebook","post"
"2011-12-06T12:49:01+0000","facebook","post"
"2011-12-06T06:46:52+0000","facebook","post"
"2011-12-04T15:55:36+0000","facebook","post"
"2011-12-04T12:17:13+0000","facebook","post"
"2011-12-04T05:33:16+0000","facebook","post"
"2011-12-03T14:27:03+0000","facebook","post"
"2011-12-03T13:57:01+0000","facebook","post"
"2011-12-03T13:48:58+0000","facebook","post"
"2011-12-03T13:48:34+0000","facebook","post"
"2011-12-02T17:13:44+0000","facebook","post"
"2011-12-02T17:07:23+0000","facebook","post"
"2011-12-02T10:31:25+0000","facebook","post"
"2011-12-02T10:10:59+0000","facebook","post"
"2011-12-02T05:47:42+0000","facebook","post"
"2011-12-02T04:06:51+0000","facebook","post"
"2011-11-30T16:10:50+0000","facebook","post"
"2011-11-30T15:06:57+0000","facebook","post"
"2011-11-30T14:32:34+0000","facebook","post"
"2011-11-30T11:31:50+0000","facebook","post"
"2011-11-29T12:48:50+0000","facebook","post"
"2011-11-29T06:16:21+0000","facebook","post"
"2011-11-29T06:16:08+0000","facebook","post"
"2011-11-29T06:07:12+0000","facebook","post"
"2011-11-29T04:03:53+0000","facebook","post"
"2011-11-28T10:10:27+0000","facebook","post"
"2011-11-28T02:44:02+0000","facebook","post"
"2011-11-27T13:50:10+0000","facebook","post"
"2011-11-27T13:34:19+0000","facebook","post"
"2011-11-27T05:20:08+0000","facebook","post"
"2011-11-27T05:19:46+0000","facebook","post"
"2011-11-27T05:17:09+0000","facebook","post"
"2011-11-26T12:56:57+0000","facebook","post"
"2011-11-26T07:13:25+0000","facebook","post"
"2011-11-25T07:44:10+0000","facebook","post"
"2011-11-25T05:03:26+0000","facebook","post"
"2011-11-24T15:57:40+0000","facebook","post"
"2011-11-24T15:48:39+0000","facebook","post"
"2011-11-24T11:14:44+0000","facebook","post"
"2011-11-24T08:25:52+0000","facebook","post"
"2011-11-24T08:02:31+0000","facebook","post"
"2011-11-24T07:05:38+0000","facebook","post"
"2011-11-24T04:26:04+0000","facebook","post"
"2011-11-23T13:28:13+0000","facebook","post"
"2011-11-23T13:24:03+0000","facebook","post"
"2011-11-23T11:52:34+0000","facebook","post"
"2011-11-23T11:14:59+0000","facebook","post"
"2011-11-21T07:44:18+0000","facebook","post"
"2011-11-21T07:42:36+0000","facebook","post"
"2011-11-20T11:29:25+0000","facebook","post"
"2011-11-20T10:24:41+0000","facebook","post"
"2011-11-20T08:01:24+0000","facebook","post"
"2011-11-20T07:53:06+0000","facebook","post"
"2011-11-20T02:09:44+0000","facebook","post"
"2011-11-20T01:47:45+0000","facebook","post"
"2011-11-19T23:34:39+0000","facebook","post"
"2011-11-19T14:58:27+0000","facebook","post"
"2011-11-19T12:31:31+0000","facebook","post"
"2011-11-19T10:53:38+0000","facebook","post"
"2011-11-19T00:10:46+0000","facebook","post"
"2011-11-18T16:19:21+0000","facebook","post"
"2011-11-18T13:09:33+0000","facebook","post"
"2011-11-18T11:20:16+0000","facebook","post"
"2011-11-18T08:59:12+0000","facebook","post"
"2011-11-18T06:03:11+0000","facebook","post"
"2011-11-16T16:59:57+0000","facebook","post"
"2011-11-16T15:18:59+0000","facebook","post"
"2011-11-16T14:39:06+0000","facebook","post"
"2011-11-16T07:24:55+0000","facebook","post"
"2011-11-15T10:50:13+0000","facebook","post"
"2011-11-15T03:41:51+0000","facebook","post"
"2011-11-15T03:40:20+0000","facebook","post"
"2011-11-14T16:40:25+0000","facebook","post"
"2011-11-14T05:46:38+0000","facebook","post"
"2011-11-14T03:37:00+0000","facebook","post"
"2011-11-13T10:58:47+0000","facebook","post"
"2011-11-12T13:46:39+0000","facebook","post"
"2011-11-12T12:02:23+0000","facebook","post"
"2011-11-11T15:22:00+0000","facebook","post"
"2011-11-11T14:10:56+0000","facebook","post"
"2011-11-10T13:47:46+0000","facebook","post"
"2011-11-10T08:49:53+0000","facebook","post"
"2011-11-10T04:11:28+0000","facebook","post"
"2011-11-09T14:30:28+0000","facebook","post"
"2011-11-09T07:22:40+0000","facebook","post"
"2011-11-09T03:02:04+0000","facebook","post"
"2011-11-09T02:28:42+0000","facebook","post"
"2011-11-08T15:34:10+0000","facebook","post"
"2011-11-08T14:57:29+0000","facebook","post"
"2011-11-08T04:23:11+0000","facebook","post"
"2011-11-08T04:17:35+0000","facebook","post"
"2011-11-08T00:03:33+0000","facebook","post"
"2011-11-07T15:35:10+0000","facebook","post"
"2011-11-07T13:13:05+0000","facebook","post"
"2011-11-06T12:52:07+0000","facebook","post"
"2011-11-06T11:03:22+0000","facebook","post"
"2011-11-06T07:38:44+0000","facebook","post"
"2011-11-05T08:49:30+0000","facebook","post"
"2011-11-04T14:20:04+0000","facebook","post"
"2011-11-04T06:36:49+0000","facebook","post"
"2011-11-03T14:01:33+0000","facebook","post"
"2011-11-03T14:01:19+0000","facebook","post"
"2011-11-03T13:03:32+0000","facebook","post"
"2011-11-02T10:12:01+0000","facebook","post"
"2011-11-02T10:11:19+0000","facebook","post"
"2011-11-02T10:03:59+0000","facebook","post"
"2011-11-02T09:08:52+0000","facebook","post"
"2011-11-02T07:10:23+0000","facebook","post"
"2011-11-02T03:49:02+0000","facebook","post"
"2011-11-02T03:48:49+0000","facebook","post"
"2011-11-02T03:48:40+0000","facebook","post"
"2011-11-02T03:48:32+0000","facebook","post"
"2011-11-02T03:48:29+0000","facebook","post"
"2011-11-01T06:49:49+0000","facebook","post"
"2011-11-01T02:07:59+0000","facebook","post"
"2011-10-31T14:09:27+0000","facebook","post"
"2011-10-31T07:58:13+0000","facebook","post"
"2011-10-30T15:55:22+0000","facebook","post"
"2011-10-30T14:50:39+0000","facebook","post"
"2011-10-30T13:39:05+0000","facebook","post"
"2011-10-30T05:48:36+0000","facebook","post"
"2011-10-30T05:23:15+0000","facebook","post"
"2011-10-29T16:46:57+0000","facebook","post"
"2011-10-29T16:27:16+0000","facebook","post"
"2011-10-29T15:26:59+0000","facebook","post"
"2011-10-29T14:57:11+0000","facebook","post"
"2011-10-29T14:56:42+0000","facebook","post"
"2011-10-29T10:17:01+0000","facebook","post"
"2011-10-29T08:05:31+0000","facebook","post"
"2011-10-29T08:05:31+0000","facebook","post"
"2011-10-29T08:05:31+0000","facebook","post"
"2011-10-28T03:19:12+0000","facebook","post"
"2011-10-28T02:24:52+0000","facebook","post"
"2011-10-27T16:59:34+0000","facebook","post"
"2011-10-27T13:27:50+0000","facebook","post"
"2011-10-27T07:44:13+0000","facebook","post"
"2011-10-27T03:20:24+0000","facebook","post"
"2011-10-27T02:55:23+0000","facebook","post"
"2011-10-26T16:13:18+0000","facebook","post"
"2011-10-26T13:39:50+0000","facebook","post"
"2011-10-26T12:17:14+0000","facebook","post"
"2011-10-26T03:48:39+0000","facebook","post"
"2011-10-26T03:37:28+0000","facebook","post"
"2011-10-26T02:10:43+0000","facebook","post"
"2011-10-25T08:59:04+0000","facebook","post"
"2011-10-25T08:06:24+0000","facebook","post"
"2011-10-24T15:08:33+0000","facebook","post"
"2011-10-24T06:55:26+0000","facebook","post"
"2011-10-23T14:09:44+0000","facebook","post"
"2011-10-23T11:27:36+0000","facebook","post"
"2011-10-23T10:33:50+0000","facebook","post"
"2011-10-23T08:57:15+0000","facebook","post"
"2011-10-22T06:35:48+0000","facebook","post"
"2011-10-22T05:48:39+0000","facebook","post"
"2011-10-21T13:12:07+0000","facebook","post"
"2011-10-21T12:00:31+0000","facebook","post"
"2011-10-21T11:46:31+0000","facebook","post"
"2011-10-21T00:43:43+0000","facebook","post"
"2011-10-20T23:27:35+0000","facebook","post"
"2011-10-20T12:54:01+0000","facebook","post"
"2011-10-20T12:00:39+0000","facebook","post"
"2011-10-20T10:52:13+0000","facebook","post"
"2011-10-19T16:44:50+0000","facebook","post"
"2011-10-19T16:44:12+0000","facebook","post"
"2011-10-19T16:44:02+0000","facebook","post"
"2011-10-19T16:43:59+0000","facebook","post"
"2011-10-19T16:43:23+0000","facebook","post"
"2011-10-19T16:43:14+0000","facebook","post"
"2011-10-19T16:41:12+0000","facebook","post"
"2011-10-19T02:35:38+0000","facebook","post"
"2011-10-18T17:21:45+0000","facebook","post"
"2011-10-18T16:08:31+0000","facebook","post"
"2011-10-18T13:15:45+0000","facebook","post"
"2011-10-18T04:54:55+0000","facebook","post"
"2011-10-17T11:17:49+0000","facebook","post"
"2011-10-17T05:56:38+0000","facebook","post"
"2011-10-17T02:05:25+0000","facebook","post"
"2011-10-17T01:39:22+0000","facebook","post"
"2011-10-16T11:39:49+0000","facebook","post"
"2011-10-16T11:37:48+0000","facebook","post"
"2011-10-15T14:54:18+0000","facebook","post"
"2011-10-15T12:59:16+0000","facebook","post"
"2011-10-15T12:57:03+0000","facebook","post"
"2011-10-15T08:01:21+0000","facebook","post"
"2011-10-15T04:42:16+0000","facebook","post"
"2011-10-15T03:08:22+0000","facebook","post"
"2011-10-14T14:18:27+0000","facebook","post"
"2011-10-14T10:13:50+0000","facebook","post"
"2011-10-14T01:45:41+0000","facebook","post"
"2011-10-13T15:27:21+0000","facebook","post"
"2011-10-13T14:42:57+0000","facebook","post"
"2011-10-13T13:27:57+0000","facebook","post"
"2011-10-13T07:46:59+0000","facebook","post"
"2011-10-13T03:00:10+0000","facebook","post"
"2011-10-13T02:34:03+0000","facebook","post"
"2011-10-13T01:40:02+0000","facebook","post"
"2011-10-12T16:13:15+0000","facebook","post"
"2011-10-12T07:20:25+0000","facebook","post"
"2011-10-11T14:47:07+0000","facebook","post"
"2011-10-11T14:12:52+0000","facebook","post"
"2011-10-11T05:40:14+0000","facebook","post"
"2011-10-10T13:40:28+0000","facebook","post"
"2011-10-08T06:53:33+0000","facebook","post"
"2011-10-07T13:21:36+0000","facebook","post"
"2011-10-07T12:14:03+0000","facebook","post"
"2011-10-07T08:34:32+0000","facebook","post"
"2011-10-07T05:14:33+0000","facebook","post"
"2011-10-07T03:27:17+0000","facebook","post"
"2011-10-06T11:48:39+0000","facebook","post"
"2011-10-06T09:32:22+0000","facebook","post"
"2011-10-06T08:55:40+0000","facebook","post"
"2011-10-06T03:51:21+0000","facebook","post"
"2011-10-06T03:38:14+0000","facebook","post"
"2011-10-06T01:35:48+0000","facebook","post"
"2011-10-04T19:47:48+0000","facebook","post"
"2011-10-04T18:40:57+0000","facebook","post"
"2011-10-04T16:07:29+0000","facebook","post"
"2011-10-02T14:28:30+0000","facebook","post"
"2011-10-02T10:40:16+0000","facebook","post"
"2011-10-02T09:46:34+0000","facebook","post"
"2011-10-02T09:30:35+0000","facebook","post"
"2011-10-01T11:40:29+0000","facebook","post"
"2011-10-01T04:54:41+0000","facebook","post"
"2011-10-01T04:44:34+0000","facebook","post"
"2011-10-01T04:44:12+0000","facebook","post"
"2011-10-01T04:43:17+0000","facebook","post"
"2011-10-01T04:42:11+0000","facebook","post"
"2011-10-01T04:35:50+0000","facebook","post"
"2011-10-01T04:33:09+0000","facebook","post"
"2011-10-01T03:08:27+0000","facebook","post"
"2011-10-01T02:17:46+0000","facebook","post"
"2011-10-01T02:03:44+0000","facebook","post"
"2011-09-30T15:39:04+0000","facebook","post"
"2011-09-30T15:30:45+0000","facebook","post"
"2011-09-30T14:42:51+0000","facebook","post"
"2011-09-30T14:02:51+0000","facebook","post"
"2011-09-30T13:54:13+0000","facebook","post"
"2011-09-30T11:28:55+0000","facebook","post"
"2011-09-30T09:37:45+0000","facebook","post"
"2011-09-30T05:35:45+0000","facebook","post"
"2011-09-30T05:18:43+0000","facebook","post"
"2011-09-29T14:53:04+0000","facebook","post"
"2011-09-29T14:24:31+0000","facebook","post"
"2011-09-29T07:32:34+0000","facebook","post"
"2011-09-29T06:45:54+0000","facebook","post"
"2011-09-28T16:59:51+0000","facebook","post"
"2011-09-28T16:59:22+0000","facebook","post"
"2011-09-28T16:39:22+0000","facebook","post"
"2011-09-28T16:05:57+0000","facebook","post"
"2011-09-28T14:47:19+0000","facebook","post"
"2011-09-28T14:38:13+0000","facebook","post"
"2011-09-28T14:05:46+0000","facebook","post"
"2011-09-28T02:32:08+0000","facebook","post"
"2011-09-27T20:11:32+0000","facebook","post"
"2011-09-27T17:46:15+0000","facebook","post"
"2011-09-27T17:44:04+0000","facebook","post"
"2011-09-27T14:11:36+0000","facebook","post"
"2011-09-27T03:52:43+0000","facebook","post"
"2011-09-27T03:27:31+0000","facebook","post"
"2011-09-26T16:37:45+0000","facebook","post"
"2011-09-26T14:17:21+0000","facebook","post"
"2011-09-26T11:18:01+0000","facebook","post"
"2011-09-26T02:12:03+0000","facebook","post"
"2011-09-24T15:19:00+0000","facebook","post"
"2011-09-24T14:47:12+0000","facebook","post"
"2011-09-23T12:03:03+0000","facebook","post"
"2011-09-23T11:59:04+0000","facebook","post"
"2011-09-23T11:07:52+0000","facebook","post"
"2011-09-23T07:20:37+0000","facebook","post"
"2011-09-23T06:51:01+0000","facebook","post"
"2011-09-22T20:32:38+0000","facebook","post"
"2011-09-22T20:32:04+0000","facebook","post"
"2011-09-22T17:36:32+0000","facebook","post"
"2011-09-22T17:31:53+0000","facebook","post"
"2011-09-22T17:24:24+0000","facebook","post"
"2011-09-22T17:17:07+0000","facebook","post"
"2011-09-22T08:06:57+0000","facebook","post"
"2011-09-22T05:11:31+0000","facebook","post"
"2011-09-22T04:16:18+0000","facebook","post"
"2011-09-22T00:11:30+0000","facebook","post"
"2011-09-21T18:49:12+0000","facebook","post"
"2011-09-21T16:54:06+0000","facebook","post"
"2011-09-21T16:50:58+0000","facebook","post"
"2011-09-21T09:14:30+0000","facebook","post"
"2011-09-21T08:34:25+0000","facebook","post"
"2011-09-20T03:42:00+0000","facebook","post"
"2011-09-19T15:20:11+0000","facebook","post"
